"word","rt","acc","wordLength","realpseudo","wordList","stimOrder","stimBlock","subj"
"bathroom",3.0371,1,8,"real","B",39,1,184
"come",1.44249,1,4,"real","B",40,1,184
"peace",2.08239,1,5,"real","B",41,1,184
"mannanency",1.382435,1,10,"pseudo","B",42,1,184
"roder",1.549855,1,5,"pseudo","B",43,1,184
"chareet",1.245055,0,7,"pseudo","B",44,1,184
"ablood",1.71682,1,6,"pseudo","B",45,1,184
"dolc",1.20419,1,4,"pseudo","B",46,1,184
"throomba",1.61859,1,8,"pseudo","B",47,1,184
"long",0.914105,1,4,"real","B",48,1,184
"germantia",1.091135,1,9,"pseudo","B",49,1,184
"into",1.11873,1,4,"real","B",50,1,184
"fun",1.352375,1,3,"real","B",51,1,184
"mun",2.91641,0,3,"pseudo","B",52,1,184
"moon",1.503195,1,4,"real","B",53,1,184
"hu",0.978045,1,2,"pseudo","B",54,1,184
"mader",1.08248,0,5,"pseudo","B",55,1,184
"cold",1.1332,1,4,"real","B",56,1,184
"street",1.23872,1,6,"real","B",57,1,184
"baafness",1.059865,1,8,"pseudo","B",58,1,184
"nuf",1.304505,1,3,"pseudo","B",59,1,184
"unger",1.16529,1,5,"pseudo","B",60,1,184
"fite",1.067475,0,4,"pseudo","B",61,1,184
"light",1.23966,1,5,"real","B",62,1,184
"natural",2.015445,1,7,"real","B",63,1,184
"wase",2.578535,0,4,"pseudo","B",64,1,184
"sain",1.3383,1,4,"pseudo","B",65,1,184
"pencil",1.48246,1,6,"real","B",66,1,184
"famous",1.64223,1,6,"real","B",67,1,184
"flankfopper",1.25539,1,11,"pseudo","B",68,1,184
"ase",1.18209,0,3,"pseudo","B",69,1,184
"jewel",1.859655,0,5,"real","B",70,1,184
"teacher",1.30396,1,7,"real","B",71,1,184
"tried",1.283275,1,5,"real","B",72,1,184
"spu",1.0374,1,3,"pseudo","B",73,1,184
"guarantee",1.19534,0,9,"real","B",74,1,184
"benon",1.49997,0,5,"pseudo","B",75,1,184
"insows",1.989375,1,6,"pseudo","B",76,1,184
"brush",1.132675,1,5,"real","B",77,1,184
"time",1.126215,1,4,"real","B",78,1,184
"shring",1.13581,1,6,"pseudo","B",79,1,184
"bangs",3.459895,0,5,"real","B",80,1,184
"doubtful",1.28158,0,8,"real","B",81,1,184
"toy",1.29197,1,3,"real","B",82,1,184
"great",1.05523,1,5,"real","B",83,1,184
"lant",1.612115,1,4,"pseudo","B",84,1,184
"rackle",1.905525,1,6,"pseudo","C",85,2,184
"qualify",1.49936,1,7,"real","C",86,2,184
"swane",1.75271,0,5,"pseudo","C",87,2,184
"naw",1.516405,0,3,"pseudo","C",88,2,184
"watch",1.20286,1,5,"real","C",89,2,184
"history",1.21752,1,7,"real","C",90,2,184
"albust",0.983155,1,6,"pseudo","C",91,2,184
"morning",1.2071,1,7,"real","C",92,2,184
"hane",1.39027,1,4,"pseudo","C",93,2,184
"question",1.402035,1,8,"real","C",94,2,184
"begin",2.24139,1,5,"real","C",95,2,184
"imagine",1.182875,1,7,"real","C",96,2,184
"appropriates",1.115755,0,12,"real","C",97,2,184
"distance",1.038675,1,8,"real","C",98,2,184
"loleh",2.437045,1,5,"pseudo","C",99,2,184
"garment",2.083085,1,7,"real","C",100,2,184
"banny",1.684655,1,5,"pseudo","C",101,2,184
"pame",1.28083,0,4,"pseudo","C",102,2,184
"hungry",1.60741,1,6,"real","C",103,2,184
"round",1.00557,0,5,"real","C",104,2,184
"liffs",2.659765,1,5,"pseudo","C",105,2,184
"cas",1.665535,1,3,"pseudo","C",106,2,184
"oban",2.265505,1,4,"pseudo","C",107,2,184
"fistory",1.802525,1,7,"pseudo","C",108,2,184
"people",1.11536,1,6,"real","C",109,2,184
"money",1.48271,1,5,"real","C",110,2,184
"spy",1.75888,1,3,"real","C",111,2,184
"utashing",1.26615,1,8,"pseudo","C",112,2,184
"scays",1.19566,1,5,"pseudo","C",113,2,184
"guoys",1.03452,1,5,"pseudo","C",114,2,184
"chance",0.98391,1,6,"real","C",115,2,184
"complete",1.191025,1,8,"real","C",116,2,184
"phlere",1.169305,0,6,"pseudo","C",117,2,184
"daople",1.153625,1,6,"pseudo","C",118,2,184
"compliment",0.841835,0,10,"real","C",119,2,184
"name",1.085975,1,4,"real","C",120,2,184
"alk",1.2506,1,3,"pseudo","C",121,2,184
"twew",3.086005,1,4,"pseudo","C",122,2,184
"rebosks",1.96734,1,7,"pseudo","C",123,2,184
"grasshopper",1.53668,0,11,"real","C",124,2,184
"collosks",1.313415,1,8,"pseudo","C",125,2,184
"eamn",1.50803,1,4,"pseudo","C",126,2,184
"orn",3.45922,1,3,"pseudo","C",127,2,184
"through",0.97628,1,7,"real","C",128,2,184
"hot",1.683155,1,3,"real","C",129,2,184
"short",1.94139,1,5,"real","C",130,2,184
"configuration",1.28675,0,13,"real","C",131,2,184
"ap",1.11696,1,2,"pseudo","C",132,2,184
"contain",1.468145,1,7,"real","C",133,2,184
"pretty",2.00777,1,6,"real","C",134,2,184
"lame",1.59931,1,4,"real","C",135,2,184
"hello",1.46937,1,5,"real","C",136,2,184
"runey",1.41635,0,5,"pseudo","C",137,2,184
"look",1.04918,1,4,"real","C",138,2,184
"woft",1.4677,1,4,"pseudo","C",139,2,184
"sick",1.4879,0,4,"real","C",140,2,184
"open",1.34884,1,4,"real","C",141,2,184
"agreed",1.187965,1,6,"real","C",142,2,184
"freat",3.01597,1,5,"pseudo","C",143,2,184
"almost",1.108405,1,6,"real","C",144,2,184
"candy",1.071115,1,5,"real","C",145,2,184
"chanding",1.748835,1,8,"pseudo","C",146,2,184
"fafever",1.49091,1,7,"pseudo","C",147,2,184
"gravel",1.465365,1,6,"real","C",148,2,184
"overwhelm",1.82672,0,9,"real","C",149,2,184
"duttery",1.984895,0,7,"pseudo","C",150,2,184
"dogo",2.59225,1,4,"pseudo","C",151,2,184
"him",1.200155,1,3,"real","C",152,2,184
"more",0.90975,1,4,"real","C",153,2,184
"cok",1.672425,1,3,"pseudo","C",154,2,184
"investigate",1.333205,1,11,"real","C",155,2,184
"good",1.23191,1,4,"real","C",156,2,184
"pealt",1.91639,1,5,"pseudo","C",157,2,184
"an",1.24837,0,2,"real","C",158,2,184
"molent",2.56554,1,6,"pseudo","C",159,2,184
"gurynh",1.16609,1,6,"pseudo","C",160,2,184
"drustion",1.154525,1,8,"pseudo","C",161,2,184
"snose",1.810945,1,5,"pseudo","C",162,2,184
"khtna",1.08981,1,5,"pseudo","C",163,2,184
"garden",1.324845,1,6,"real","C",164,2,184
"che",1.17581,1,3,"pseudo","C",165,2,184
"brubs",1.86707,0,5,"pseudo","C",166,2,184
"cotosks",2.54732,1,7,"pseudo","C",167,2,184
"slace",1.987045,1,5,"pseudo","C",168,2,184
"purchase",1.466075,1,8,"real","A",169,3,184
"waves",1.5831,1,5,"real","A",170,3,184
"stenil",2.596855,1,6,"pseudo","A",171,3,184
"describe",1.48186,1,8,"real","A",172,3,184
"telechinct",1.416375,1,10,"pseudo","A",173,3,184
"guess",1.00004,1,5,"real","A",174,3,184
"om",1.04915,1,2,"pseudo","A",175,3,184
"inside",1.097075,1,6,"real","A",176,3,184
"once",1.86558,1,4,"real","A",177,3,184
"cuppom",0.9902,1,6,"pseudo","A",178,3,184
"without",0.949205,1,7,"real","A",179,3,184
"pickle",0.867535,1,6,"real","A",180,3,184
"uoy",1.01628,1,3,"pseudo","A",181,3,184
"inni",1.30438,1,4,"pseudo","A",182,3,184
"play",1.738945,1,4,"real","A",183,3,184
"loms",1.10759,1,4,"pseudo","A",184,3,184
"coth",3.767025,1,4,"pseudo","A",185,3,184
"answer",1.449535,1,6,"real","A",186,3,184
"them",1.34972,1,4,"real","A",187,3,184
"trood",2.699025,1,5,"pseudo","A",188,3,184
"we",1.284665,1,2,"real","A",189,3,184
"ancrusinishness",1.36521,1,15,"pseudo","A",190,3,184
"telescoped",1.715345,1,10,"real","A",191,3,184
"reverse",1.476445,1,7,"real","A",192,3,184
"groon",1.136305,1,5,"pseudo","A",193,3,184
"become",1.5486,1,6,"real","A",194,3,184
"beeltisul",3.754205,1,9,"pseudo","A",195,3,184
"invent",1.21837,1,6,"real","A",196,3,184
"sint",2.112075,0,4,"pseudo","A",197,3,184
"mystery",3.4745,1,7,"real","A",198,3,184
"crit",1.38302,0,4,"pseudo","A",199,3,184
"whose",2.054365,0,5,"real","A",200,3,184
"black",1.11413,1,5,"real","A",201,3,184
"bulbet",1.88394,1,6,"pseudo","A",202,3,184
"lunch",1.327815,1,5,"real","A",203,3,184
"nop",1.21728,1,3,"pseudo","A",204,3,184
"slellen",1.823525,1,7,"pseudo","A",205,3,184
"library",1.06937,1,7,"real","A",206,3,184
"will",1.889475,1,4,"real","A",207,3,184
"hust",1.79997,1,4,"pseudo","A",208,3,184
"wared",1.0512,0,5,"pseudo","A",209,3,184
"losh",1.75216,1,4,"pseudo","A",210,3,184
"sit",1.567345,1,3,"real","A",211,3,184
"best",1.767215,0,4,"real","A",212,3,184
"ip",1.24867,1,2,"pseudo","A",213,3,184
"ggnoi",1.212065,1,5,"pseudo","A",214,3,184
"nulch",1.72264,1,5,"pseudo","A",215,3,184
"ef",1.268595,1,2,"pseudo","A",216,3,184
"from",0.984555,1,4,"real","A",217,3,184
"sun",0.927625,1,3,"real","A",218,3,184
"night",1.13782,1,5,"real","A",219,3,184
"however",1.083275,1,7,"real","A",220,3,184
"leld",0.999315,0,4,"pseudo","A",221,3,184
"shine",2.341325,1,5,"real","A",222,3,184
"tfaer",2.265335,0,5,"pseudo","A",223,3,184
"tis",1.17282,1,3,"pseudo","A",224,3,184
"hus",0.868375,1,3,"pseudo","A",225,3,184
"elements",0.899625,1,8,"real","A",226,3,184
"bads",1.30684,1,4,"pseudo","A",227,3,184
"fattify",1.093635,1,7,"pseudo","A",228,3,184
"back",1.288795,1,4,"real","A",229,3,184
"fror",1.19879,1,4,"pseudo","A",230,3,184
"arm",2.418415,0,3,"real","A",231,3,184
"liberty",0.92066,1,7,"real","A",232,3,184
"brought",1.659035,1,7,"real","A",233,3,184
"fatter",2.311305,1,6,"real","A",234,3,184
"blans",1.91979,1,5,"pseudo","A",235,3,184
"faster",2.202235,1,6,"real","A",236,3,184
"listen",1.38455,1,6,"real","A",237,3,184
"strosh",1.298585,1,6,"pseudo","A",238,3,184
"dryer",1.532275,0,5,"real","A",239,3,184
"trull",2.2977,1,5,"pseudo","A",240,3,184
"testify",4.174445,0,7,"real","A",241,3,184
"nied",2.494745,1,4,"pseudo","A",242,3,184
"cibsus",1.258135,1,6,"pseudo","A",243,3,184
"sudsage",2.006375,1,7,"pseudo","A",244,3,184
"miss",1.2315,1,4,"real","A",245,3,184
"arsher",5.074275,0,6,"pseudo","A",246,3,184
"resolve",1.806285,1,7,"real","A",247,3,184
"bledge",2.54844,1,6,"pseudo","A",248,3,184
"ginth",1.016395,1,5,"pseudo","A",249,3,184
"ujst",0.770905,1,4,"pseudo","A",250,3,184
"custom",1.099785,1,6,"real","A",251,3,184
"streat",2.485175,0,6,"pseudo","A",252,3,184
"morning",0.90164,1,7,"real","C",1,1,185
"fistory",0.979295,1,7,"pseudo","C",2,1,185
"agreed",0.673375,1,6,"real","C",3,1,185
"brubs",0.85095,1,5,"pseudo","C",4,1,185
"banny",0.75474,1,5,"pseudo","C",5,1,185
"snose",0.650755,0,5,"pseudo","C",6,1,185
"an",1.33559,1,2,"real","C",7,1,185
"qualify",0.75257,1,7,"real","C",8,1,185
"khtna",0.78322,1,5,"pseudo","C",9,1,185
"almost",0.64685,1,6,"real","C",10,1,185
"duttery",0.70478,1,7,"pseudo","C",11,1,185
"round",0.594285,1,5,"real","C",12,1,185
"chanding",0.748255,1,8,"pseudo","C",13,1,185
"lame",0.800725,1,4,"real","C",14,1,185
"rebosks",0.66392,1,7,"pseudo","C",15,1,185
"daople",0.98315,1,6,"pseudo","C",16,1,185
"pame",1.20257,1,4,"pseudo","C",17,1,185
"watch",0.68631,1,5,"real","C",18,1,185
"gurynh",0.650525,1,6,"pseudo","C",19,1,185
"naw",0.715635,1,3,"pseudo","C",20,1,185
"garment",1.33688,1,7,"real","C",21,1,185
"woft",0.71997,1,4,"pseudo","C",22,1,185
"overwhelm",0.616755,1,9,"real","C",23,1,185
"chance",0.53257,0,6,"real","C",24,1,185
"contain",1.048645,1,7,"real","C",25,1,185
"utashing",0.530415,1,8,"pseudo","C",26,1,185
"good",0.66773,1,4,"real","C",27,1,185
"eamn",0.649015,1,4,"pseudo","C",28,1,185
"alk",0.71621,1,3,"pseudo","C",29,1,185
"drustion",0.87191,1,8,"pseudo","C",30,1,185
"configuration",0.68519,1,13,"real","C",31,1,185
"che",0.68285,1,3,"pseudo","C",32,1,185
"freat",0.685065,1,5,"pseudo","C",33,1,185
"appropriates",0.70249,1,12,"real","C",34,1,185
"more",0.951565,1,4,"real","C",35,1,185
"fafever",0.69946,1,7,"pseudo","C",36,1,185
"compliment",0.666055,1,10,"real","C",37,1,185
"grasshopper",0.80355,1,11,"real","C",38,1,185
"runey",0.75002,1,5,"pseudo","C",39,1,185
"twew",0.70267,1,4,"pseudo","C",40,1,185
"pretty",0.75305,1,6,"real","C",41,1,185
"spy",0.969875,1,3,"real","C",42,1,185
"short",0.67026,1,5,"real","C",43,1,185
"rackle",0.90297,1,6,"pseudo","C",44,1,185
"history",0.696835,1,7,"real","C",45,1,185
"open",0.73465,1,4,"real","C",46,1,185
"money",0.585395,1,5,"real","C",47,1,185
"gravel",0.61504,1,6,"real","C",48,1,185
"hello",0.591085,1,5,"real","C",49,1,185
"albust",0.646025,1,6,"pseudo","C",50,1,185
"molent",0.70136,1,6,"pseudo","C",51,1,185
"hane",0.59853,1,4,"pseudo","C",52,1,185
"distance",0.81424,1,8,"real","C",53,1,185
"name",0.516895,1,4,"real","C",54,1,185
"people",0.57558,1,6,"real","C",55,1,185
"slace",0.7319,1,5,"pseudo","C",56,1,185
"through",0.71553,1,7,"real","C",57,1,185
"hungry",0.89062,1,6,"real","C",58,1,185
"scays",0.814185,1,5,"pseudo","C",59,1,185
"him",1.01713,1,3,"real","C",60,1,185
"ap",0.782665,1,2,"pseudo","C",61,1,185
"oban",0.854465,1,4,"pseudo","C",62,1,185
"cotosks",0.7507,1,7,"pseudo","C",63,1,185
"guoys",0.813695,1,5,"pseudo","C",64,1,185
"look",0.682885,1,4,"real","C",65,1,185
"investigate",0.65444,1,11,"real","C",66,1,185
"imagine",0.632815,1,7,"real","C",67,1,185
"pealt",0.69784,1,5,"pseudo","C",68,1,185
"candy",0.935245,1,5,"real","C",69,1,185
"sick",0.785815,1,4,"real","C",70,1,185
"collosks",0.65035,1,8,"pseudo","C",71,1,185
"complete",0.631845,1,8,"real","C",72,1,185
"dogo",0.93174,1,4,"pseudo","C",73,1,185
"hot",0.721695,1,3,"real","C",74,1,185
"swane",0.666585,1,5,"pseudo","C",75,1,185
"liffs",0.622955,1,5,"pseudo","C",76,1,185
"cas",0.717265,1,3,"pseudo","C",77,1,185
"question",0.716405,1,8,"real","C",78,1,185
"phlere",0.6856,1,6,"pseudo","C",79,1,185
"cok",0.83156,1,3,"pseudo","C",80,1,185
"orn",0.702495,1,3,"pseudo","C",81,1,185
"garden",0.711845,1,6,"real","C",82,1,185
"begin",0.86106,1,5,"real","C",83,1,185
"loleh",0.71891,1,5,"pseudo","C",84,1,185
"bledge",1.20157,1,6,"pseudo","A",85,2,185
"telescoped",0.64189,1,10,"real","A",86,2,185
"once",0.696415,1,4,"real","A",87,2,185
"night",0.664875,0,5,"real","A",88,2,185
"leld",0.83304,1,4,"pseudo","A",89,2,185
"best",0.79117,1,4,"real","A",90,2,185
"from",0.796075,1,4,"real","A",91,2,185
"miss",0.621745,1,4,"real","A",92,2,185
"bulbet",0.602705,1,6,"pseudo","A",93,2,185
"library",0.61551,1,7,"real","A",94,2,185
"custom",0.651415,1,6,"real","A",95,2,185
"wared",1.19773,0,5,"pseudo","A",96,2,185
"ancrusinishness",1.366045,0,15,"pseudo","A",97,2,185
"sudsage",0.905635,1,7,"pseudo","A",98,2,185
"sit",0.671055,0,3,"real","A",99,2,185
"losh",0.527595,0,4,"pseudo","A",100,2,185
"answer",0.10152,0,6,"real","A",101,2,185
"them",0.00135,0,4,"real","A",102,2,185
"purchase",0.04666,0,8,"real","A",103,2,185
"ggnoi",1.43646,1,5,"pseudo","A",104,2,185
"trood",0.66193,1,5,"pseudo","A",105,2,185
"streat",1.087685,1,6,"pseudo","A",106,2,185
"brought",0.78173,1,7,"real","A",107,2,185
"invent",1.162545,1,6,"real","A",108,2,185
"loms",0.779445,1,4,"pseudo","A",109,2,185
"listen",0.862435,1,6,"real","A",110,2,185
"however",7.828805,0,7,"real","A",111,2,185
"coth",0.682865,1,4,"pseudo","A",112,2,185
"become",0.54935,1,6,"real","A",113,2,185
"liberty",0.63462,1,7,"real","A",114,2,185
"stenil",0.749805,1,6,"pseudo","A",115,2,185
"cibsus",0.686315,1,6,"pseudo","A",116,2,185
"mystery",0.520895,1,7,"real","A",117,2,185
"will",0.665885,0,4,"real","A",118,2,185
"sint",0.90017,1,4,"pseudo","A",119,2,185
"describe",0.632535,1,8,"real","A",120,2,185
"faster",0.883845,1,6,"real","A",121,2,185
"arm",1.22062,1,3,"real","A",122,2,185
"fatter",1.30045,1,6,"real","A",123,2,185
"om",0.749105,1,2,"pseudo","A",124,2,185
"nop",1.11505,1,3,"pseudo","A",125,2,185
"tis",0.82072,1,3,"pseudo","A",126,2,185
"whose",0.718815,1,5,"real","A",127,2,185
"reverse",0.602555,1,7,"real","A",128,2,185
"nied",0.59035,1,4,"pseudo","A",129,2,185
"elements",0.633695,1,8,"real","A",130,2,185
"lunch",0.66701,1,5,"real","A",131,2,185
"fattify",0.5993,1,7,"pseudo","A",132,2,185
"tfaer",0.68364,1,5,"pseudo","A",133,2,185
"inni",0.668075,1,4,"pseudo","A",134,2,185
"fror",0.864175,1,4,"pseudo","A",135,2,185
"nulch",0.751425,1,5,"pseudo","A",136,2,185
"ujst",0.68997,1,4,"pseudo","A",137,2,185
"we",1.232515,1,2,"real","A",138,2,185
"pickle",0.684395,1,6,"real","A",139,2,185
"guess",0.66613,1,5,"real","A",140,2,185
"sun",0.88239,1,3,"real","A",141,2,185
"testify",0.46625,0,7,"real","A",142,2,185
"groon",1.031665,1,5,"pseudo","A",143,2,185
"arsher",0.781805,1,6,"pseudo","A",144,2,185
"shine",0.96651,1,5,"real","A",145,2,185
"play",0.632605,1,4,"real","A",146,2,185
"hus",0.61752,1,3,"pseudo","A",147,2,185
"ginth",1.08231,1,5,"pseudo","A",148,2,185
"ef",0.7168,1,2,"pseudo","A",149,2,185
"hust",0.93532,0,4,"pseudo","A",150,2,185
"ip",0.63314,1,2,"pseudo","A",151,2,185
"trull",0.785405,1,5,"pseudo","A",152,2,185
"slellen",0.751,1,7,"pseudo","A",153,2,185
"waves",0.852425,1,5,"real","A",154,2,185
"bads",0.81738,0,4,"pseudo","A",155,2,185
"cuppom",0.76845,0,6,"pseudo","A",156,2,185
"without",0.605035,1,7,"real","A",157,2,185
"beeltisul",0.83177,1,9,"pseudo","A",158,2,185
"telechinct",0.80176,1,10,"pseudo","A",159,2,185
"back",0.68244,1,4,"real","A",160,2,185
"black",0.700115,1,5,"real","A",161,2,185
"uoy",0.637055,1,3,"pseudo","A",162,2,185
"resolve",2.216335,1,7,"real","A",163,2,185
"blans",0.883155,1,5,"pseudo","A",164,2,185
"crit",0.764035,1,4,"pseudo","A",165,2,185
"inside",1.13517,1,6,"real","A",166,2,185
"dryer",0.800835,1,5,"real","A",167,2,185
"strosh",0.666785,1,6,"pseudo","A",168,2,185
"clomify",0.977015,1,7,"pseudo","B",169,3,185
"mader",1.23537,1,5,"pseudo","B",170,3,185
"besime",0.92027,1,6,"pseudo","B",171,3,185
"guarantee",1.08541,0,9,"real","B",172,3,185
"mun",0.703795,1,3,"pseudo","B",173,3,185
"hammer",0.610915,1,6,"real","B",174,3,185
"fun",0.67079,1,3,"real","B",175,3,185
"insows",0.7396,1,6,"pseudo","B",176,3,185
"moon",1.16917,1,4,"real","B",177,3,185
"shink",1.126955,1,5,"pseudo","B",178,3,185
"went",0.70713,1,4,"real","B",179,3,185
"baafness",0.787785,1,8,"pseudo","B",180,3,185
"bangs",0.670605,1,5,"real","B",181,3,185
"mich",1.305815,1,4,"pseudo","B",182,3,185
"teacher",0.69999,1,7,"real","B",183,3,185
"accustomed",1.46334,1,10,"real","B",184,3,185
"understand",0.65222,1,10,"real","B",185,3,185
"pledge",1.046145,1,6,"real","B",186,3,185
"imeyits",0.695855,1,7,"pseudo","B",187,3,185
"doubtful",0.87218,1,8,"real","B",188,3,185
"light",0.634855,1,5,"real","B",189,3,185
"benon",0.63575,1,5,"pseudo","B",190,3,185
"give",0.631275,1,4,"real","B",191,3,185
"hu",0.72259,1,2,"pseudo","B",192,3,185
"time",0.6543,1,4,"real","B",193,3,185
"pencil",0.683865,1,6,"real","B",194,3,185
"cotplicant",1.14649,1,10,"pseudo","B",195,3,185
"wood",0.613165,1,4,"real","B",196,3,185
"shring",0.882,1,6,"pseudo","B",197,3,185
"spu",0.831575,1,3,"pseudo","B",198,3,185
"bathroom",0.56045,1,8,"real","B",199,3,185
"fite",0.833535,1,4,"pseudo","B",200,3,185
"charks",0.757285,0,6,"pseudo","B",201,3,185
"ase",0.65622,1,3,"pseudo","B",202,3,185
"mout",0.86964,1,4,"pseudo","B",203,3,185
"jixel",0.617355,1,5,"pseudo","B",204,3,185
"street",0.63363,1,6,"real","B",205,3,185
"number",0.6289,1,6,"real","B",206,3,185
"ablood",0.681035,1,6,"pseudo","B",207,3,185
"lant",0.675005,1,4,"pseudo","B",208,3,185
"speveal",0.73408,1,7,"pseudo","B",209,3,185
"nuf",0.73275,1,3,"pseudo","B",210,3,185
"asca",0.862655,1,4,"pseudo","B",211,3,185
"jewel",0.68428,0,5,"real","B",212,3,185
"plane",0.75827,1,5,"real","B",213,3,185
"famous",0.7492,1,6,"real","B",214,3,185
"natural",0.766175,0,7,"real","B",215,3,185
"plays",0.732355,1,5,"real","B",216,3,185
"roder",0.66558,1,5,"pseudo","B",217,3,185
"ypla",0.726315,1,4,"pseudo","B",218,3,185
"peace",0.81671,1,5,"real","B",219,3,185
"business",1.00579,1,8,"real","B",220,3,185
"destrifs",3.01307,1,8,"pseudo","B",221,3,185
"wase",0.78747,1,4,"pseudo","B",222,3,185
"yos",0.58412,1,3,"pseudo","B",223,3,185
"farmer",0.647495,1,6,"real","B",224,3,185
"cold",0.8997,1,4,"real","B",225,3,185
"left",0.95188,0,4,"real","B",226,3,185
"unger",0.741155,1,5,"pseudo","B",227,3,185
"circus",1.217645,1,6,"real","B",228,3,185
"flankfopper",0.78299,1,11,"pseudo","B",229,3,185
"truck",1.202585,1,5,"real","B",230,3,185
"potent",2.369545,0,6,"real","B",231,3,185
"ot",0.64431,1,2,"pseudo","B",232,3,185
"brush",0.68843,1,5,"real","B",233,3,185
"complase",0.800875,1,8,"pseudo","B",234,3,185
"bove",0.80718,1,4,"pseudo","B",235,3,185
"come",1.118335,1,4,"real","B",236,3,185
"sids",0.75171,1,4,"pseudo","B",237,3,185
"germantia",0.83434,0,9,"pseudo","B",238,3,185
"tried",0.867345,1,5,"real","B",239,3,185
"into",3.66775,1,4,"real","B",240,3,185
"long",0.749775,1,4,"real","B",241,3,185
"animal",0.66496,1,6,"real","B",242,3,185
"great",0.75176,1,5,"real","B",243,3,185
"chareet",0.748505,1,7,"pseudo","B",244,3,185
"building",0.669555,1,8,"real","B",245,3,185
"dolc",0.665795,1,4,"pseudo","B",246,3,185
"toy",0.81802,1,3,"real","B",247,3,185
"budget",0.71893,1,6,"real","B",248,3,185
"sain",0.766275,1,4,"pseudo","B",249,3,185
"ge",0.618935,1,2,"pseudo","B",250,3,185
"throomba",0.752145,1,8,"pseudo","B",251,3,185
"mannanency",2.254145,1,10,"pseudo","B",252,3,185
"ginth",1.645705,0,5,"pseudo","A",1,1,186
"ancrusinishness",0.891265,1,15,"pseudo","A",2,1,186
"hus",0.970695,1,3,"pseudo","A",3,1,186
"we",0.722925,1,2,"real","A",4,1,186
"guess",0.82219,1,5,"real","A",5,1,186
"ujst",0.636655,1,4,"pseudo","A",6,1,186
"telechinct",1.644775,1,10,"pseudo","A",7,1,186
"pickle",2.43412,1,6,"real","A",8,1,186
"inni",0.989525,1,4,"pseudo","A",9,1,186
"loms",0.701305,1,4,"pseudo","A",10,1,186
"liberty",0.780665,1,7,"real","A",11,1,186
"trull",1.010835,1,5,"pseudo","A",12,1,186
"library",0.62171,1,7,"real","A",13,1,186
"custom",1.23618,1,6,"real","A",14,1,186
"streat",1.04648,0,6,"pseudo","A",15,1,186
"om",0.916875,1,2,"pseudo","A",16,1,186
"fatter",2.201285,1,6,"real","A",17,1,186
"testify",1.496385,1,7,"real","A",18,1,186
"them",0.66778,1,4,"real","A",19,1,186
"fattify",2.205885,0,7,"pseudo","A",20,1,186
"bledge",2.10517,1,6,"pseudo","A",21,1,186
"miss",0.83694,0,4,"real","A",22,1,186
"groon",1.060435,1,5,"pseudo","A",23,1,186
"sudsage",0.90039,1,7,"pseudo","A",24,1,186
"however",0.847815,1,7,"real","A",25,1,186
"tis",0.919405,1,3,"pseudo","A",26,1,186
"inside",0.85615,1,6,"real","A",27,1,186
"faster",0.934485,1,6,"real","A",28,1,186
"become",0.68618,1,6,"real","A",29,1,186
"coth",0.77269,1,4,"pseudo","A",30,1,186
"arsher",1.2836,1,6,"pseudo","A",31,1,186
"nied",0.815205,1,4,"pseudo","A",32,1,186
"stenil",0.82974,1,6,"pseudo","A",33,1,186
"tfaer",0.747185,1,5,"pseudo","A",34,1,186
"without",0.72019,1,7,"real","A",35,1,186
"whose",0.602695,1,5,"real","A",36,1,186
"sit",1.043655,1,3,"real","A",37,1,186
"sint",1.09197,1,4,"pseudo","A",38,1,186
"beeltisul",1.09625,1,9,"pseudo","A",39,1,186
"crit",0.886605,1,4,"pseudo","A",40,1,186
"wared",0.828195,0,5,"pseudo","A",41,1,186
"leld",1.559165,1,4,"pseudo","A",42,1,186
"resolve",1.03985,1,7,"real","A",43,1,186
"will",0.673595,1,4,"real","A",44,1,186
"dryer",1.27192,1,5,"real","A",45,1,186
"nop",1.52228,1,3,"pseudo","A",46,1,186
"play",1.40571,1,4,"real","A",47,1,186
"answer",1.056795,1,6,"real","A",48,1,186
"cibsus",0.664825,1,6,"pseudo","A",49,1,186
"fror",0.98332,1,4,"pseudo","A",50,1,186
"from",0.580735,0,4,"real","A",51,1,186
"back",0.819295,1,4,"real","A",52,1,186
"cuppom",1.14272,1,6,"pseudo","A",53,1,186
