"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","length.diff","listnum"
"129",0.0146307307986837,6.90043147185403,4.71456566941721,0.831523161194262,0.855361609999184,0.845533847918281,0.831523161194262,0.855361609999184,0.844139539703909,5,"49"
"130",0.0146763116447822,6.90462901920737,4.79947301994788,0.88231792431954,0.828596928549396,0.851552331088747,0.828596928549396,0.88231792431954,0.854155727985894,7,"54"
"131",0.0147695817197055,6.89727144056192,4.67404967038146,0.816532917909134,0.850881800722345,0.91024367340604,0.816532917909134,0.91024367340604,0.859219464012506,5,"141"
"132",0.0149024791805644,6.9023118303199,4.6444364538896,0.826666864489907,0.881323093498406,0.867758539714227,0.826666864489907,0.881323093498406,0.858582832567513,5,"215"
"133",0.015072090228921,6.89311644791651,4.53357597927941,0.849581652932824,0.854265033142429,0.872229784709369,0.849581652932824,0.872229784709369,0.858692156928207,7,"82"
"134",0.0150741621264793,6.90518391180306,4.74112985769162,0.854514752717052,0.866321046572974,0.842722957526129,0.842722957526129,0.866321046572974,0.854519585605385,5,"154"
"135",0.0151252859203258,6.89782959060102,4.62859208152823,0.902374946436261,0.834103932967529,0.8240632401501,0.8240632401501,0.902374946436261,0.853514039851296,5,"162"
"136",0.0152653993856253,6.89891656618897,4.70245285305245,0.854162834580485,0.871268336151599,0.861711437813943,0.854162834580485,0.871268336151599,0.862380869515342,5,"180"
"137",0.0152813279141235,6.90523188330158,4.71726550446586,0.851535549359138,0.842949938227887,0.862362125402916,0.842949938227887,0.862362125402916,0.852282537663314,7,"145"
"138",0.015427900331141,6.90350419149457,4.73684817380624,0.86564414914616,0.88169136415088,0.824211607979918,0.824211607979918,0.88169136415088,0.857182373758986,5,"223"
"139",0.0154553898787209,6.90859136838827,4.83989152472171,0.869010728064187,0.843517910054182,0.866901933923165,0.843517910054182,0.869010728064187,0.859810190680511,5,"10"
"140",0.0156608967424651,6.90447470360051,4.71866141511491,0.870757801710488,0.842847472406062,0.853707083172188,0.842847472406062,0.870757801710488,0.855770785762913,5,"86"
"141",0.0156909373792402,6.8911389093658,4.55830395600878,0.864452174742161,0.856591799437241,0.859027352369671,0.856591799437241,0.864452174742161,0.860023775516358,5,"179"
"142",0.01572926046913,6.90474010197289,4.73739889830012,0.857363272507182,0.869954521303304,0.844985985927428,0.844985985927428,0.869954521303304,0.857434593245971,7,"84"
"143",0.0159167878642167,6.89937651366043,4.72028117455373,0.845211371071125,0.831271172860004,0.869362505764409,0.831271172860004,0.869362505764409,0.848615016565179,5,"61"
"144",0.0159517718013523,6.90489875601911,4.81293562159195,0.826592400475833,0.837248131731038,0.889629539272772,0.826592400475833,0.889629539272772,0.851156690493214,5,"119"
"145",0.0159580164659963,6.89670489577653,4.56471535812326,0.868970224839957,0.849494128229355,0.831721352987475,0.831721352987475,0.868970224839957,0.850061902018929,5,"202"
"146",0.0161345781523648,6.90176953760314,4.73933712412699,0.81605271906299,0.917105563166049,0.847292447550691,0.81605271906299,0.917105563166049,0.86015024325991,5,"114"
"147",0.0163326571915974,6.90370425407043,4.8026117716677,0.86388100978233,0.828051202770446,0.835048350916224,0.828051202770446,0.86388100978233,0.842326854489667,7,"50"
"148",0.0163597695058765,6.8945060932354,4.74626299384071,0.860047448520808,0.840235875675263,0.880933947606387,0.840235875675263,0.880933947606387,0.860405757267486,5,"81"
"149",0.0164260472404052,6.90460358271112,4.74975940092437,0.818950129429833,0.89827628695677,0.852455571181181,0.818950129429833,0.89827628695677,0.856560662522595,5,"121"
"150",0.0165352834227848,6.89702010860712,4.70276136301254,0.859918641028207,0.852854806488471,0.850948330202769,0.850948330202769,0.859918641028207,0.854573925906483,5,"20"
"151",0.0165845401974478,6.89908176355543,4.62959908953188,0.835672524593257,0.860203333884892,0.834668572544476,0.834668572544476,0.860203333884892,0.843514810340875,7,"7"
"152",0.0166099148979309,6.90231147334813,4.64072843297238,0.86170023243899,0.882340889176275,0.814273419099065,0.814273419099065,0.882340889176275,0.852771513571443,5,"28"
"153",0.0166243509404106,6.90882062982613,4.75814082056258,0.820188149472277,0.881980301596855,0.879391913041625,0.820188149472277,0.881980301596855,0.860520121370253,5,"241"
"154",0.0166803330222485,6.89479354031595,4.60102387263439,0.855789733451233,0.82934859554116,0.862818939767907,0.82934859554116,0.862818939767907,0.849319089586767,5,"117"
"155",0.0167527585962903,6.89846561316121,4.72456781537277,0.857358746799398,0.8331154791604,0.857103982461528,0.8331154791604,0.857358746799398,0.849192736140442,7,"123"
"156",0.0167761156072774,6.90110847367578,4.6887783531173,0.872945402270362,0.886690846649013,0.832552165775273,0.832552165775273,0.886690846649013,0.864062804898216,7,"134"
"157",0.0168346683212813,6.90731410214575,4.75087537100241,0.885715024163244,0.832454736967989,0.866423738601065,0.832454736967989,0.885715024163244,0.861531166577433,7,"200"
