"word","rt","acc","wordLength","realpseudo","subj"
"fave",1.69793,1,4,"pseudo",3
"mader",2.69863,1,5,"pseudo",3
"paper",0.747755,1,5,"real",3
"woft",7.51763,1,4,"pseudo",3
"great",0.716405,1,5,"real",3
"asca",6.66604,1,4,"pseudo",3
"thank",0.883295,1,5,"real",3
"bads",1.19659,0,4,"pseudo",3
"besime",1.66577,1,6,"pseudo",3
"whose",0.97076,1,5,"real",3
"germantia",2.05629,1,9,"pseudo",3
"gaian",1.37407,1,5,"pseudo",3
"bone",1.00123,1,4,"real",3
"without",0.832515,1,7,"real",3
"two",0.59725,1,3,"real",3
"destrifs",1.34746,0,8,"pseudo",3
"shotty",1.11785,1,6,"pseudo",3
"sids",1.81683,0,4,"pseudo",3
"agreed",1.39997,1,6,"real",3
"nuder",6.81785,1,5,"pseudo",3
"sain",2.71678,0,4,"pseudo",3
"investigate",1.32241,1,11,"real",3
"as",0.96012,1,2,"real",3
"hadder",2.280455,1,6,"pseudo",3
"underchime",2.60188,1,10,"pseudo",3
"them",1.11695,1,4,"real",3
"wood",4.120385,1,4,"real",3
"budget",0.74936,1,6,"real",3
"animal",0.866725,1,6,"real",3
"upending",1.850955,0,8,"real",3
"sick",0.70047,1,4,"real",3
"skateboard",0.931115,1,10,"real",3
"bove",1.1332,1,4,"pseudo",3
"grat",1.300155,1,4,"pseudo",3
"sphere",2.867865,1,6,"real",3
"pon",0.83594,1,3,"pseudo",3
"thantboard",2.219995,1,10,"pseudo",3
"wirtoul",1.634905,1,7,"pseudo",3
"dood",0.916875,1,4,"pseudo",3
"beller",4.58319,0,6,"pseudo",3
"fafever",1.21881,1,7,"pseudo",3
"work",0.82782,1,4,"real",3
"cologne",1.56431,0,7,"real",3
"wto",1.066615,1,3,"pseudo",3
"fast",0.76598,1,4,"real",3
"people",0.76689,1,6,"real",3
"describe",0.82973,1,8,"real",3
"dat",1.39673,1,3,"pseudo",3
"snose",5.480025,1,5,"pseudo",3
"dag",2.8997,1,3,"pseudo",3
"sail",0.716785,1,4,"real",3
"hect",3.684605,1,4,"pseudo",3
"never",0.702115,1,5,"real",3
"etecants",2.66814,0,8,"pseudo",3
"an",0.765805,1,2,"real",3
"clomify",1.397155,1,7,"pseudo",3
"understand",2.78249,1,10,"real",3
"phlere",1.65072,1,6,"pseudo",3
"spat",3.232465,0,4,"real",3
"mannanency",1.650955,1,10,"pseudo",3
"pop",1.7161,1,3,"real",3
"ablood",2.25068,1,6,"pseudo",3
"however",0.9341,1,7,"real",3
"yes",0.71573,1,3,"real",3
"bulbet",3.198385,1,6,"pseudo",3
"again",0.70239,1,5,"real",3
"overwhelm",2.902905,1,9,"real",3
"overtruan",1.36717,1,9,"pseudo",3
"alipol",1.650355,1,6,"pseudo",3
"creat",1.94978,1,5,"pseudo",3
"he",0.76715,1,2,"real",3
"telescoped",1.34906,0,10,"real",3
"cotosks",1.432555,0,7,"pseudo",3
"dog",0.786345,1,3,"real",3
"grasshopper",1.25003,1,11,"real",3
"become",0.822165,1,6,"real",3
"hu",1.45394,1,2,"pseudo",3
"hammer",1.1187,1,6,"real",3
"elements",1.101175,1,8,"real",3
"telechinct",2.20091,1,10,"pseudo",3
"help",0.65079,1,4,"real",3
"permanency",1.216925,1,10,"real",3
"better",0.75063,1,6,"real",3
"ap",0.782185,1,2,"pseudo",3
"space",0.97999,1,5,"real",3
"slace",1.3993,1,5,"pseudo",3
"ar",0.90095,1,2,"pseudo",3
"flankfopper",1.215225,1,11,"pseudo",3
"guarantee",3.352375,1,9,"real",3
"cat",0.699055,1,3,"real",3
"daople",1.78599,1,6,"pseudo",3
"khtna",1.016245,1,5,"pseudo",3
"back",1.7167,1,4,"real",3
"able",0.689525,1,4,"real",3
"ther",1.41719,1,4,"pseudo",3
"have",1.000715,1,4,"real",3
"be",0.643605,1,2,"real",3
"mich",1.26864,1,4,"pseudo",3
"da",0.90118,1,2,"pseudo",3
"building",0.76012,1,8,"real",3
"place",0.73478,1,5,"real",3
"signaller",4.18069,1,9,"real",3
"through",2.465225,1,7,"real",3
"sint",1.370195,1,4,"pseudo",3
"sing",0.741355,1,4,"real",3
"good",0.91561,1,4,"real",3
"spy",0.97854,1,3,"real",3
"complase",1.8001,1,8,"pseudo",3
"long",0.73178,1,4,"real",3
"faster",0.756135,1,6,"real",3
"rackle",1.89992,1,6,"pseudo",3
"drnuo",1.187465,1,5,"pseudo",3
"ridicule",2.661565,1,8,"real",3
"wist",0.799515,0,4,"pseudo",3
"children",0.802025,1,8,"real",3
"other",0.834345,1,5,"real",3
"en",0.867115,1,2,"pseudo",3
"peace",1.9506,1,5,"real",3
"street",1.08343,1,6,"real",3
"history",1.550705,1,7,"real",3
"polarize",1.31785,1,8,"real",3
"plays",0.997105,1,5,"real",3
"can",0.84405,1,3,"real",3
"chigshen",1.65484,1,8,"pseudo",3
"complete",0.917755,1,8,"real",3
"after",0.86794,1,5,"real",3
"even",0.73457,1,4,"real",3
"crovel",1.0176,0,6,"pseudo",3
"candy",0.6498,1,5,"real",3
"so",0.933335,1,2,"real",3
"do",0.68515,1,2,"real",3
"streat",2.750655,0,6,"pseudo",3
"leald",1.14704,1,5,"pseudo",3
"loak",1.38382,1,4,"pseudo",3
"spu",0.949205,1,3,"pseudo",3
"pealt",1.349495,1,5,"pseudo",3
"fawerty",1.21706,0,7,"pseudo",3
"bi",1.248555,1,2,"pseudo",3
"watch",1.371365,1,5,"real",3
"lkoo",6.31706,1,4,"pseudo",3
"enan",0.983585,1,4,"pseudo",3
"esslyots",1.166475,0,8,"pseudo",3
"hore",1.30276,1,4,"pseudo",3
"look",0.75007,1,4,"real",3
"on",0.75071,1,2,"real",3
"green",0.76671,1,5,"real",3
"goud",0.649355,0,4,"pseudo",3
"sobsaller",1.915725,1,9,"pseudo",3
"spell",1.38382,1,5,"real",3
"learn",0.951805,1,5,"real",3
"wawed",1.482855,1,5,"pseudo",3
"hane",1.517305,1,4,"pseudo",3
"farmer",0.83296,1,6,"real",3
"cas",1.08541,1,3,"pseudo",3
"banny",1.96778,1,5,"pseudo",3
"toy",1.550365,1,3,"real",3
"tok",5.700035,1,3,"pseudo",3
"at",1.38544,1,2,"real",3
"in",2.65117,1,2,"real",3
"beeching",1.916755,1,8,"pseudo",3
"et",1.030015,0,2,"pseudo",3
"scays",1.249475,1,5,"pseudo",3
"office",0.832985,1,6,"real",3
"everyone",0.74942,1,8,"real",3
"dryer",1.583815,1,5,"real",3
"spuer",0.80104,0,5,"pseudo",3
"ro",1.1357,1,2,"pseudo",3
"unger",3.004655,1,5,"pseudo",3
"winter",0.816005,1,6,"real",3
"nied",1.48269,1,4,"pseudo",3
"only",0.882995,1,4,"real",3
"ip",1.250375,1,2,"pseudo",3
"liberty",0.782485,1,7,"real",3
"more",0.70099,1,4,"real",3
"losh",0.93062,1,4,"pseudo",3
"need",0.65533,1,4,"real",3
"mout",1.433115,1,4,"pseudo",3
"tister",2.25544,1,6,"pseudo",3
"spoll",0.94937,0,5,"pseudo",3
"groon",1.30357,1,5,"pseudo",3
"miss",0.70682,1,4,"real",3
"tfaer",1.25005,1,5,"pseudo",3
"fireer",1.117525,0,6,"pseudo",3
"meat",1.261645,1,4,"real",3
"will",0.66694,1,4,"real",3
"ganter",2.817325,1,6,"pseudo",3
"hencory",1.40027,1,7,"pseudo",3
"uffive",1.582925,0,6,"pseudo",3
"gravel",0.7658,1,6,"real",3
"pocorism",0.950555,1,8,"pseudo",3
"pickle",1.36641,1,6,"real",3
"umly",1.22631,1,4,"pseudo",3
"round",0.710745,1,5,"real",3
"om",1.97709,1,2,"pseudo",3
"ruticole",1.8005,0,8,"pseudo",3
"fror",1.430715,1,4,"pseudo",3
"benon",1.099525,1,5,"pseudo",3
"yammering",1.61713,1,9,"real",3
"beautiful",0.73457,1,9,"real",3
"chance",0.709195,1,6,"real",3
"coth",0.699945,0,4,"pseudo",3
"question",0.841775,1,8,"real",3
"bot",1.019355,1,3,"pseudo",3
"his",0.715605,1,3,"real",3
"begin",0.79791,1,5,"real",3
"swollen",3.771705,1,7,"real",3
"mystery",0.75324,1,7,"real",3
"mistake",0.76341,1,7,"real",3
"think",0.77088,1,5,"real",3
"guess",0.900815,1,5,"real",3
"take",0.899905,1,4,"real",3
"shring",1.549435,1,6,"pseudo",3
"slit",1.223545,1,4,"real",3
"cibsus",2.18526,1,6,"pseudo",3
"want",0.70084,1,4,"real",3
"mot",1.76594,1,3,"pseudo",3
"invent",1.15783,0,6,"real",3
"you",0.738875,1,3,"real",3
"up",0.618675,1,2,"real",3
"pencil",1.382405,1,6,"real",3
"truck",1.11729,1,5,"real",3
"ge",0.81642,1,2,"pseudo",3
"ujst",1.197095,1,4,"pseudo",3
"charks",1.545245,0,6,"pseudo",3
"ganner",1.06546,0,6,"pseudo",3
"ball",0.750335,1,4,"real",3
"shink",1.650255,1,5,"pseudo",3
"best",0.746495,1,4,"real",3
"ag",0.800435,1,2,"pseudo",3
"bere",1.05289,0,4,"pseudo",3
"waay",1.368185,1,4,"pseudo",3
"compliment",2.81707,1,10,"real",3
"give",0.84943,1,4,"real",3
"huge",1.455115,1,4,"real",3
"went",1.188325,1,4,"real",3
"here",0.73368,1,4,"real",3
"cotplicant",2.186095,0,10,"pseudo",3
"cuppom",1.016885,1,6,"pseudo",3
"hot",5.39731,1,3,"real",3
"hktni",0.782465,1,5,"pseudo",3
"come",2.688355,1,4,"real",3
"purshare",2.06672,0,8,"pseudo",3
"crit",2.165805,0,4,"pseudo",3
"just",1.61692,1,4,"real",3
"hy",0.98335,1,2,"pseudo",3
"soth",2.200615,1,4,"pseudo",3
"family",1.08344,1,6,"real",3
"beeltisul",1.18431,1,9,"pseudo",3
"bledge",4.371235,1,6,"pseudo",3
"sausage",0.90019,1,7,"real",3
"black",2.01647,1,5,"real",3
"go",0.749505,1,2,"real",3
"ef",0.75278,1,2,"pseudo",3
"some",0.72141,1,4,"real",3
"bams",6.158755,1,4,"pseudo",3
"my",0.754345,1,2,"real",3
"if",0.87172,1,2,"real",3
"inpant",0.99525,1,6,"pseudo",3
"circus",2.914705,0,6,"real",3
"trull",1.19986,1,5,"pseudo",3
"hube",2.253625,1,4,"pseudo",3
"sudsage",1.933915,1,7,"pseudo",3
"from",0.88263,1,4,"real",3
"zembering",2.5843,1,9,"pseudo",3
"freat",1.53298,1,5,"pseudo",3
"custom",1.386365,1,6,"real",3
"spring",0.8134,1,6,"real",3
"wase",8.617235,1,4,"pseudo",3
"guoys",1.133865,1,5,"pseudo",3
"orn",1.35009,1,3,"pseudo",3
"pledge",1.95105,1,6,"real",3
"duttery",3.75056,1,7,"pseudo",3
"purchase",1.96618,0,8,"real",3
"reeh",0.844235,1,4,"pseudo",3
"wews",2.033785,1,4,"pseudo",3
"away",0.66625,1,4,"real",3
"gibs",1.266045,1,4,"pseudo",3
"slellen",2.96668,1,7,"pseudo",3
"drustion",1.352955,0,8,"pseudo",3
"mistive",1.150215,0,7,"pseudo",3
"hant",1.267665,1,4,"pseudo",3
"hus",0.81632,1,3,"pseudo",3
"fruit",0.88598,1,5,"real",3
"tate",1.5315,1,4,"pseudo",3
"hand",0.72866,1,4,"real",3
"old",0.83466,1,3,"real",3
"holily",2.415945,1,6,"pseudo",3
"shine",1.36716,1,5,"real",3
"blans",4.76617,1,5,"pseudo",3
"piscil",0.850325,0,6,"pseudo",3
"winner",1.58438,1,6,"real",3
"am",0.864995,0,2,"real",3
"uoy",0.900305,1,3,"pseudo",3
"ud",0.69973,1,2,"pseudo",3
"but",0.632265,1,3,"real",3
"we",1.038335,1,2,"real",4
"rebosks",0.720185,1,7,"pseudo",4
"ancrusinishness",0.615745,1,15,"pseudo",4
"river",0.44408,1,5,"real",4
"doubtful",0.56708,1,8,"real",4
"dooseful",0.683975,1,8,"pseudo",4
"leld",0.636145,1,4,"pseudo",4
"seadrill",0.8227,1,8,"pseudo",4
"strarms",0.86639,1,7,"pseudo",4
"ways",0.5378,1,4,"real",4
"napery",0.88348,0,6,"real",4
"stain",0.58525,1,5,"real",4
"han",0.807585,1,3,"pseudo",4
"wndo",0.750715,0,4,"pseudo",4
"ees",1.23151,1,3,"pseudo",4
"nop",0.83115,1,3,"pseudo",4
"immiterise",2.070995,1,10,"pseudo",4
"once",0.533385,1,4,"real",4
"stass",1.525775,1,5,"pseudo",4
"fimp",0.817115,1,4,"pseudo",4
"money",0.63467,1,5,"real",4
"jixel",0.80004,1,5,"pseudo",4
"seashell",1.219635,1,8,"real",4
"find",0.67024,1,4,"real",4
"stop",0.70095,1,4,"real",4
"milk",0.55725,1,4,"real",4
"fite",0.698295,1,4,"pseudo",4
"plane",0.6551,1,5,"real",4
"him",0.56659,1,3,"real",4
"contive",1.819785,1,7,"pseudo",4
"special",0.65703,1,7,"real",4
"distance",0.71615,1,8,"real",4
"waves",0.86653,1,5,"real",4
"nap",3.03411,1,3,"real",4
"speveal",0.801875,1,7,"pseudo",4
"tice",0.7866,1,4,"pseudo",4
"collapse",1.24943,1,8,"real",4
"bangs",1.099585,1,5,"real",4
"baafness",0.76691,1,8,"pseudo",4
"hom",0.68334,1,3,"pseudo",4
"ggnoi",0.584755,1,5,"pseudo",4
"pame",0.840835,1,4,"pseudo",4
"fish",0.733575,1,4,"real",4
"cok",0.639315,1,3,"pseudo",4
"left",0.66698,1,4,"real",4
"idthepiates",0.85954,1,11,"pseudo",4
"bawed",0.715955,1,5,"pseudo",4
"kile",0.79114,1,4,"pseudo",4
"library",0.67196,1,7,"real",4
"answer",0.63301,1,6,"real",4
"sun",0.757555,1,3,"real",4
"garden",0.72022,1,6,"real",4
"going",0.75031,1,5,"real",4
"ase",0.76737,1,3,"pseudo",4
"part",0.67421,1,4,"real",4
"testify",1.116465,1,7,"real",4
"oenc",0.751275,1,4,"pseudo",4
"molk",0.768615,1,4,"pseudo",4
"collosks",1.82456,1,8,"pseudo",4
"imagine",0.60801,1,7,"real",4
"land",0.73181,1,4,"real",4
"business",0.916945,1,8,"real",4
"warpen",1.38479,1,6,"pseudo",4
"fattify",0.98437,1,7,"pseudo",4
"strange",1.038715,1,7,"real",4
"impoverish",1.83582,1,10,"real",4
"cow",0.615735,1,3,"real",4
"man",0.58356,1,3,"real",4
"alk",1.35127,1,3,"pseudo",4
"acquisitiveness",1.62206,0,15,"real",4
"distides",1.788005,1,8,"pseudo",4
"appropriates",0.86477,1,12,"real",4
"down",0.59268,1,4,"real",4
"stail",3.83421,0,5,"pseudo",4
"wared",1.56744,1,5,"pseudo",4
"arsher",1.65199,1,6,"pseudo",4
"time",0.650075,1,4,"real",4
"te",0.73416,1,2,"pseudo",4
"mun",0.733965,1,3,"pseudo",4
"see",0.65426,1,3,"real",4
"wass",1.23424,1,4,"pseudo",4
"vosery",0.92187,1,6,"pseudo",4
"imeyits",0.890345,1,7,"pseudo",4
"swane",0.76873,1,5,"pseudo",4
"de",0.73346,1,2,"pseudo",4
"runey",0.6511,1,5,"pseudo",4
"fatter",0.738185,0,6,"real",4
"roder",0.96668,1,5,"pseudo",4
"me",0.61747,1,2,"real",4
"jewel",0.734065,1,5,"real",4
"arm",0.60612,1,3,"real",4
"and",0.57033,1,3,"real",4
"stamp",1.416355,1,5,"real",4
"hitter",1.666355,0,6,"pseudo",4
"contain",0.89997,1,7,"real",4
"kind",0.567755,1,4,"real",4
"ston",0.768705,1,4,"pseudo",4
"lant",0.852095,1,4,"pseudo",4
"fistory",1.734655,1,7,"pseudo",4
"resolve",0.92014,1,7,"real",4
"almost",0.979115,1,6,"real",4
"strong",0.552645,1,6,"real",4
"play",0.53162,1,4,"real",4
"repress",0.799355,1,7,"real",4
"knew",0.557405,1,4,"real",4
"garbant",0.90286,1,7,"pseudo",4
"chanding",2.031695,1,8,"pseudo",4
"number",0.71468,1,6,"real",4
"med",0.81859,1,3,"pseudo",4
"brubs",1.278585,1,5,"pseudo",4
"brush",0.668,1,5,"real",4
"new",0.58325,1,3,"real",4
"cowbim",0.866105,1,6,"pseudo",4
"fing",0.88852,1,4,"pseudo",4
"shoes",0.749265,1,5,"real",4
"short",0.653135,1,5,"real",4
"famous",0.851375,1,6,"real",4
"natural",0.58714,1,7,"real",4
"na",0.60132,1,2,"pseudo",4
"strosh",0.76881,1,6,"pseudo",4
"jump",1.103145,1,4,"real",4
"into",0.67199,1,4,"real",4
"morning",0.66577,1,7,"real",4
"brought",0.86555,1,7,"real",4
"potent",2.45063,1,6,"real",4
"cowboy",2.719005,0,6,"real",4
"live",0.96873,1,4,"real",4
"then",1.49951,1,4,"real",4
"tried",0.7504,1,5,"real",4
"nurger",1.00109,1,6,"pseudo",4
"power",0.86848,1,5,"real",4
"os",0.90393,1,2,"pseudo",4
"lame",1.96734,1,4,"real",4
"signal",1.11672,1,6,"real",4
"sholt",0.933575,1,5,"pseudo",4
"the",0.72049,1,3,"real",4
"is",0.842195,1,2,"real",4
"insows",0.918555,1,6,"pseudo",4
"reverse",0.96701,1,7,"real",4
"twew",0.754515,1,4,"pseudo",4
"pumer",0.921275,1,5,"pseudo",4
"lost",0.750075,1,4,"real",4
"vlei",0.72202,1,4,"pseudo",4
"sildal",1.017,1,6,"pseudo",4
"sould",1.673415,1,5,"pseudo",4
"clought",1.40541,0,7,"pseudo",4
"air",1.021195,1,3,"real",4
"ot",0.705125,1,2,"pseudo",4
"inni",1.050675,1,4,"pseudo",4
"moop",0.75492,1,4,"pseudo",4
"albust",1.266525,1,6,"pseudo",4
"justice",0.652105,1,7,"real",4
"must",0.586705,1,4,"real",4
"garment",0.93338,1,7,"real",4
"open",0.65669,1,4,"real",4
"totoseneian",0.78986,1,11,"pseudo",4
"charring",1.050135,0,8,"real",4
"finally",0.5858,1,7,"real",4
"of",0.518935,1,2,"real",4
"ypla",1.3554,1,4,"pseudo",4
"tascer",0.650065,1,6,"pseudo",4
"congusozation",1.13392,1,13,"pseudo",4
"quen",0.68475,1,4,"pseudo",4
"naw",0.6171,1,3,"pseudo",4
"jostile",5.459925,1,7,"pseudo",4
"arf",0.6504,1,3,"pseudo",4
"configuration",0.890345,1,13,"real",4
"mpju",0.623565,1,4,"pseudo",4
"rescets",0.854805,1,7,"pseudo",4
"could",2.067225,1,5,"real",4
"father",0.65253,1,6,"real",4
"moon",0.555855,1,4,"real",4
"tha",0.68422,1,3,"pseudo",4
"serning",0.670375,1,7,"pseudo",4
"accastanct",0.674595,1,10,"pseudo",4
"red",0.651365,1,3,"real",4
"sheas",0.62429,1,5,"pseudo",4
"inside",0.683945,1,6,"real",4
"homogeneous",1.553435,1,11,"real",4
"no",0.7718,1,2,"real",4
"accustomed",0.85186,1,10,"real",4
"fine",0.614715,1,4,"real",4
"recorse",1.350045,1,7,"pseudo",4
"che",0.766605,1,3,"pseudo",4
"wread",0.933665,1,5,"pseudo",4
"car",0.76803,1,3,"real",4
"hust",3.150795,1,4,"pseudo",4
"knead",1.11405,1,5,"real",4
"fasees",0.856965,1,6,"pseudo",4
"timelly",16.03638,0,7,"pseudo",4
"cag",0.771895,1,3,"pseudo",4
"loms",0.618225,1,4,"pseudo",4
"she",0.706165,1,3,"real",4
"trood",1.587645,1,5,"pseudo",4
"light",1.25334,1,5,"real",4
"vesural",0.81697,1,7,"pseudo",4
"molent",2.034265,1,6,"pseudo",4
"oban",0.68378,1,4,"pseudo",4
"liffs",0.687505,1,5,"pseudo",4
"lape",0.67431,1,4,"pseudo",4
"fave",0.95358,1,4,"pseudo",4
"fafever",0.77243,1,7,"pseudo",4
"budget",0.853745,1,6,"real",4
"shotty",2.18215,0,6,"pseudo",4
"bone",0.67918,1,4,"real",4
"back",0.91759,1,4,"real",4
"invectiress",1.179675,1,11,"pseudo",4
"understand",0.7892,1,10,"real",4
"ablood",1.730035,1,6,"pseudo",4
"mannanency",2.22016,1,10,"pseudo",4
"destrifs",0.69255,1,8,"pseudo",4
"sids",1.83194,1,4,"pseudo",4
"grasshopper",0.919905,1,11,"real",4
"he",0.56559,1,2,"real",4
"pop",1.266945,1,3,"real",4
"guarantee",0.73458,1,9,"real",4
"elements",0.61731,1,8,"real",4
"yes",0.568095,1,3,"real",4
"alipol",0.847305,1,6,"pseudo",4
"thantboard",0.97152,1,10,"pseudo",4
"creat",0.91664,1,5,"pseudo",4
"whose",1.0651,1,5,"real",4
"sphere",0.699395,1,6,"real",4
"an",0.651715,1,2,"real",4
"better",0.53506,1,6,"real",4
"utashing",0.912565,1,8,"pseudo",4
"people",0.618695,1,6,"real",4
"cologne",1.13216,1,7,"real",4
"investigate",0.76621,1,11,"real",4
"dog",0.650785,1,3,"real",4
"thank",0.568495,1,5,"real",4
"hadder",0.93397,1,6,"pseudo",4
"without",0.951285,1,7,"real",4
"ther",0.84157,1,4,"pseudo",4
"wto",0.735845,1,3,"pseudo",4
"permanency",2.46766,1,10,"real",4
"telechinct",0.841775,1,10,"pseudo",4
"flankfopper",1.27158,1,11,"pseudo",4
"sail",0.63358,1,4,"real",4
"however",0.68913,1,7,"real",4
"woft",0.933965,1,4,"pseudo",4
"never",0.744025,1,5,"real",4
"agreed",0.64303,1,6,"real",4
"become",0.567545,1,6,"real",4
"them",0.502425,1,4,"real",4
"grat",0.655185,1,4,"pseudo",4
"ap",1.06636,1,2,"pseudo",4
"wood",0.56711,1,4,"real",4
"mader",1.100685,1,5,"pseudo",4
"skateboard",0.787535,1,10,"real",4
"asca",0.76262,1,4,"pseudo",4
"space",1.36705,1,5,"real",4
"paper",1.03441,1,5,"real",4
"bads",2.317725,1,4,"pseudo",4
"bulbet",1.119635,1,6,"pseudo",4
"dood",0.772515,1,4,"pseudo",4
"cotosks",0.77136,1,7,"pseudo",4
"fast",0.80031,1,4,"real",4
"pon",0.823715,1,3,"pseudo",4
"sain",1.421685,1,4,"pseudo",4
"overwhelm",2.03478,1,9,"real",4
"underchime",0.981135,1,10,"pseudo",4
"khtna",0.639025,1,5,"pseudo",4
"spat",1.18373,1,4,"real",4
"hammer",0.71744,1,6,"real",4
"ar",0.754995,1,2,"pseudo",4
"nuder",0.80016,1,5,"pseudo",4
"as",0.720595,1,2,"real",4
"germantia",3.69773,1,9,"pseudo",4
"clomify",0.726455,1,7,"pseudo",4
"slace",1.357795,1,5,"pseudo",4
"dag",0.815025,1,3,"pseudo",4
"yos",0.774585,1,3,"pseudo",4
"beller",0.85623,1,6,"pseudo",4
"cat",0.72397,1,3,"real",4
"pretty",1.372325,1,6,"real",4
"bove",0.93409,1,4,"pseudo",4
"hu",0.654685,1,2,"pseudo",4
"telescoped",1.883935,0,10,"real",4
"qualify",0.756375,1,7,"real",4
"able",0.70024,1,4,"real",4
"work",0.521235,1,4,"real",4
"sick",0.616935,1,4,"real",4
"besime",0.787005,1,6,"pseudo",4
"again",0.58364,1,5,"real",4
"help",0.49981,1,4,"real",4
"describe",0.61628,1,8,"real",4
"upending",2.049655,1,8,"real",4
"animal",0.584055,1,6,"real",4
"great",0.47771,1,5,"real",4
"daople",0.733625,1,6,"pseudo",4
"gaian",0.766685,1,5,"pseudo",4
"wirtoul",0.7504,1,7,"pseudo",4
"snose",0.675865,1,5,"pseudo",4
"overtruan",0.84982,1,9,"pseudo",4
"two",0.61682,1,3,"real",4
"dat",0.85004,1,3,"pseudo",4
"etecants",0.77176,1,8,"pseudo",4
"hect",0.80571,1,4,"pseudo",4
"phlere",0.77279,1,6,"pseudo",4
"on",0.779125,1,2,"real",4
"goud",0.686335,1,4,"pseudo",4
"scays",1.06626,1,5,"pseudo",4
"loak",0.665425,1,4,"pseudo",4
"pocorism",0.669455,1,8,"pseudo",4
"plays",0.737285,1,5,"real",4
"streat",0.952115,1,6,"pseudo",4
"be",0.653195,1,2,"real",4
"beeching",2.079285,1,8,"pseudo",4
"hencory",0.745315,1,7,"pseudo",4
"ruticole",0.81962,1,8,"pseudo",4
"en",0.74084,1,2,"pseudo",4
"rackle",1.58614,1,6,"pseudo",4
"da",0.514395,1,2,"pseudo",4
"hane",0.56512,1,4,"pseudo",4
"sing",0.516665,0,4,"real",4
"unger",0.81289,1,5,"pseudo",4
"watch",0.469405,1,5,"real",4
"peace",0.58279,1,5,"real",4
"place",0.60206,1,5,"real",4
"at",0.5357,1,2,"real",4
"pealt",0.688975,1,5,"pseudo",4
"drnuo",0.635005,1,5,"pseudo",4
"fireer",0.8307,1,6,"pseudo",4
"losh",0.614365,1,4,"pseudo",4
"candy",0.62709,1,5,"real",4
"round",0.615035,1,5,"real",4
"chigshen",0.705505,1,8,"pseudo",4
"meat",0.715445,1,4,"real",4
"spoll",0.71648,1,5,"pseudo",4
"spell",0.66691,1,5,"real",4
"crovel",1.26632,1,6,"pseudo",4
"nied",0.697775,1,4,"pseudo",4
"street",0.71648,1,6,"real",4
"groon",0.85039,1,5,"pseudo",4
"hore",1.03297,0,4,"pseudo",4
"only",22.16998,0,4,"real",4
"look",0.77224,1,4,"real",4
"spu",0.59103,1,3,"pseudo",4
"enan",0.67463,1,4,"pseudo",4
"office",0.68352,1,6,"real",4
"through",1.69002,1,7,"real",4
"pickle",0.886955,1,6,"real",4
"cas",0.73344,1,3,"pseudo",4
"more",0.70635,1,4,"real",4
"after",0.6853,1,5,"real",4
"mout",0.641625,1,4,"pseudo",4
"mich",0.5688,1,4,"pseudo",4
"dryer",0.97516,1,5,"real",4
"om",0.7018,1,2,"pseudo",4
"banny",0.906835,1,5,"pseudo",4
"ro",0.600285,1,2,"pseudo",4
"spy",0.75233,1,3,"real",4
"ridicule",1.03372,1,8,"real",4
"spuer",0.733095,1,5,"pseudo",4
"fawerty",0.75097,1,7,"pseudo",4
"other",0.78884,1,5,"real",4
"lkoo",0.835465,1,4,"pseudo",4
"farmer",0.78479,1,6,"real",4
"do",0.866715,1,2,"real",4
"long",0.851015,1,4,"real",4
"learn",0.641915,1,5,"real",4
"wist",1.334315,1,4,"pseudo",4
"esslyots",0.65692,1,8,"pseudo",4
"winter",0.63483,1,6,"real",4
"good",0.86284,1,4,"real",4
"miss",0.95062,1,4,"real",4
"toy",0.850075,1,3,"real",4
"tok",1.435945,1,3,"pseudo",4
"building",1.47242,1,8,"real",4
"need",0.70829,1,4,"real",4
"gravel",0.688375,1,6,"real",4
"uffive",0.860445,1,6,"pseudo",4
"tfaer",0.783085,1,5,"pseudo",4
"signaller",5.158935,1,9,"real",4
"have",1.033955,1,4,"real",4
"polarize",1.33428,1,8,"real",4
"so",0.58874,1,2,"real",4
"history",0.551315,1,7,"real",4
"will",0.44947,1,4,"real",4
"sint",0.770165,1,4,"pseudo",4
"leald",0.65844,1,5,"pseudo",4
"everyone",0.714235,1,8,"real",4
"ip",0.60063,1,2,"pseudo",4
"ganter",0.783445,1,6,"pseudo",4
"wawed",0.76538,1,5,"pseudo",4
"children",0.719795,1,8,"real",4
"tister",0.883605,1,6,"pseudo",4
"complete",0.76644,1,8,"real",4
"et",0.81711,1,2,"pseudo",4
"faster",0.768735,1,6,"real",4
"sobsaller",0.851055,1,9,"pseudo",4
"bi",0.75926,1,2,"pseudo",4
"even",1.188725,1,4,"real",4
"complase",2.801325,1,8,"pseudo",4
"liberty",1.205335,1,7,"real",4
"can",0.77077,1,3,"real",4
"green",0.874265,1,5,"real",4
"umly",0.721,1,4,"pseudo",4
"in",0.637285,1,2,"real",4
"give",1.19938,1,4,"real",4
"went",0.68279,1,4,"real",4
"fror",0.698545,1,4,"pseudo",4
"am",0.635825,1,2,"real",4
"ag",0.670545,1,2,"pseudo",4
"mot",0.719485,1,3,"pseudo",4
"slit",1.798425,1,4,"real",4
"his",0.601205,1,3,"real",4
"if",0.571105,1,2,"real",4
"cibsus",0.69619,1,6,"pseudo",4
"huge",0.632685,1,4,"real",4
"take",0.581485,1,4,"real",4
"black",0.566055,1,5,"real",4
"trull",1.235145,1,5,"pseudo",4
